participant_id,group,E0,E_week24,E_week52,lambda_est,gamma_initial,gamma_week52,gamma_slope_per_week,K_est,circular_behavior_week24,circular_behavior_week52,replaced_by_week52
S3_01464,High_E_LT,0.6403,0.4916,0.4843,0.0572,0.0516,0.1,0.010648,0.3963,1,0,0
S3_01465,High_E_LT,0.8213,0.3145,0.1526,0.0354,0.0317,0.0,-0.020411,0.348,0,1,0
S3_01466,High_E_LT,0.7237,0.5342,0.48,0.0522,0.0433,0.1,0.032015,0.473,0,0,0
S3_01467,Control_LT,0.3111,0.0467,0.0273,0.0942,0.0022,0.0,-0.005125,0.3662,0,0,0
S3_01468,High_E_LT,0.6171,0.7581,0.7969,0.0299,0.0533,0.1,0.02126,0.3246,1,1,0
S3_01469,High_E_LT,0.7813,0.7862,0.7127,0.0249,0.0383,0.1,0.006418,0.2963,1,1,0
S3_01470,High_E_LT,0.8759,0.2818,0.1349,0.0508,0.0447,0.0,-0.040501,0.2362,0,0,0
S3_01471,High_E_LT,0.5618,0.2575,0.0905,0.0379,0.0321,0.0,-0.006541,0.404,0,0,0
S3_01472,High_E_LT,0.7115,0.1885,0.1112,0.0527,0.0366,0.0,-0.006836,0.3987,0,0,0
S3_01473,High_E_LT,0.7325,0.3066,0.1236,0.0288,0.0409,0.0,-0.034819,0.282,0,0,0
S3_01474,High_E_LT,0.7692,0.6358,0.6552,0.0456,0.0346,0.1,0.018482,0.344,1,1,0
S3_01475,High_E_LT,0.7787,0.6991,0.6803,0.0401,0.0455,0.1,0.025074,0.3633,1,1,0
S3_01476,Control_LT,0.6465,0.3748,0.4236,0.0965,0.0049,0.1,0.009289,0.3349,0,1,0
S3_01477,Control_LT,0.4477,0.1443,0.0618,0.0757,0.0081,0.1,0.003219,0.4599,0,1,0
S3_01478,Control_LT,0.4462,0.0613,0.0391,0.1189,0.0056,0.0,-0.009974,0.4162,0,1,0
S3_01479,Control_LT,0.4575,0.1117,0.0437,0.1028,0.0088,0.0,-0.00149,0.3813,0,0,0
S3_01480,High_E_LT,0.8591,0.7057,0.7176,0.0381,0.0339,0.1,0.049921,0.2633,1,0,0
S3_01481,High_E_LT,0.8073,0.598,0.6204,0.0492,0.0364,0.1,0.033548,0.3009,1,1,0
S3_01482,Control_LT,0.266,0.0876,0.0209,0.0766,0.0,0.1,0.007326,0.4696,0,0,0
S3_01483,High_E_LT,0.7641,0.6706,0.6971,0.033,0.0503,0.1,0.009296,0.3902,1,1,0
S3_01484,High_E_LT,0.7346,0.4019,0.1569,0.031,0.0458,0.0,-0.019973,0.3736,0,0,0
S3_01485,Control_LT,0.5291,0.0875,0.0168,0.0839,0.0144,0.0,-0.004722,0.3649,0,0,0
S3_01486,Control_LT,0.5916,0.3715,0.3138,0.0909,0.0063,0.1,0.024052,0.3695,1,0,0
S3_01487,High_E_LT,0.7835,0.5956,0.5421,0.0546,0.0502,0.1,0.006142,0.3553,1,1,0
S3_01488,Control_LT,0.562,0.3686,0.2849,0.0783,0.0012,0.1,0.021959,0.4196,1,1,0
S3_01489,Control_LT,0.4417,0.0385,0.0475,0.0949,0.0011,0.0,-0.024842,0.1893,0,1,1
S3_01490,Control_LT,0.5598,0.0238,0.0145,0.1018,0.013,0.0,-0.018491,0.429,0,0,0
S3_01491,Control_LT,0.6977,0.3388,0.2753,0.0831,0.0,0.1,0.020349,0.4517,0,0,0
S3_01492,Control_LT,0.6284,0.1338,0.0116,0.067,0.0067,0.0,-0.013027,0.3014,0,0,1
S3_01493,High_E_LT,0.7385,0.1929,0.044,0.0515,0.0336,0.0,-0.017182,0.412,0,0,0
S3_01494,High_E_LT,0.7462,0.7694,0.7263,0.0281,0.0413,0.1,0.002527,0.2824,1,1,0
S3_01495,Control_LT,0.5243,0.01,0.0161,0.1126,0.0014,0.0,-0.023635,0.414,0,0,0
S3_01496,High_E_LT,0.7552,0.7825,0.7901,0.0204,0.0242,0.1,0.033366,0.2949,1,1,0
S3_01497,High_E_LT,0.9281,0.6453,0.603,0.0558,0.0518,0.1,0.044047,0.2185,1,1,0
S3_01498,Control_LT,0.3364,0.0164,0.0399,0.0875,0.0013,0.0,-0.015368,0.399,0,1,0
S3_01499,Control_LT,0.3691,0.0173,0.01,0.0926,0.0023,0.0,-0.026894,0.3191,0,0,0
S3_01500,High_E_LT,0.6593,0.3588,0.1873,0.0302,0.049,0.0,-0.038577,0.3558,0,1,0
S3_01501,High_E_LT,0.6847,0.4243,0.2727,0.0307,0.0544,0.0,-0.004171,0.5246,1,1,0
S3_01502,High_E_LT,0.7464,0.2032,0.0872,0.0372,0.0344,0.0,-0.018172,0.3496,1,0,1
S3_01503,High_E_LT,0.7946,0.2168,0.1073,0.0474,0.0403,0.0,-0.02021,0.3809,0,0,0
S3_01504,Control_LT,0.5357,0.0782,0.035,0.0889,0.0054,0.0,-0.02267,0.3754,0,0,0
S3_01505,Control_LT,0.3751,0.4541,0.4248,0.0706,0.0018,0.1,0.012449,0.3736,1,0,1
S3_01506,Control_LT,0.5057,0.2511,0.0867,0.0694,0.0054,0.0,-0.000834,0.2539,0,1,0
S3_01507,High_E_LT,0.6753,0.2546,0.0762,0.0465,0.0487,0.0,-0.019639,0.3089,0,0,0
S3_01508,Control_LT,0.5757,0.1048,0.0162,0.0799,0.0082,0.0,-0.001053,0.3004,0,0,0
S3_01509,High_E_LT,0.8735,0.3854,0.134,0.0305,0.0399,0.0,-0.019994,0.4788,0,0,0
S3_01510,High_E_LT,0.6893,0.516,0.578,0.0538,0.0454,0.1,0.023997,0.4105,1,0,0
S3_01511,High_E_LT,0.7609,0.7189,0.7007,0.0331,0.0448,0.1,0.023108,0.4151,1,1,0
S3_01512,Control_LT,0.6046,0.4128,0.4434,0.0895,0.0138,0.1,0.041926,0.3294,1,1,0
S3_01513,Control_LT,0.6325,0.0254,0.0115,0.1199,0.0094,0.0,-0.013009,0.2524,0,0,0
S3_01514,High_E_LT,0.5916,0.1933,0.0666,0.044,0.0452,0.0,-0.008626,0.4229,0,1,0
S3_01515,High_E_LT,0.8781,0.5914,0.5627,0.0552,0.0474,0.1,0.034613,0.2971,1,1,0
S3_01516,High_E_LT,0.6035,0.233,0.1233,0.0365,0.0439,0.0,-0.003141,0.3521,1,0,0
S3_01517,High_E_LT,0.8399,0.7557,0.7877,0.0262,0.05,0.1,0.040303,0.2389,1,1,0
S3_01518,High_E_LT,0.7211,0.239,0.1713,0.0363,0.0437,0.0,-0.050348,0.3287,0,1,0
S3_01519,High_E_LT,0.804,0.6358,0.6422,0.0495,0.0433,0.1,0.043935,0.2982,1,1,0
S3_01520,Control_LT,0.4268,0.303,0.361,0.0991,0.0029,0.1,0.005433,0.3171,0,0,0
S3_01521,High_E_LT,0.6925,0.24,0.0447,0.045,0.0473,0.0,-0.034747,0.4342,0,0,1
S3_01522,High_E_LT,0.806,0.2621,0.1532,0.0472,0.0411,0.0,-0.045329,0.3685,0,0,0
S3_01523,Control_LT,0.3182,0.0238,0.0125,0.0889,0.0072,0.04543,0.000736,0.3257,0,0,0
S3_01524,High_E_LT,0.8377,0.6898,0.6614,0.0399,0.0335,0.1,0.024126,0.3785,1,1,0
S3_01525,High_E_LT,0.4503,0.7339,0.7031,0.0305,0.037,0.1,0.033283,0.2804,1,1,0
S3_01526,High_E_LT,0.782,0.6962,0.6873,0.0308,0.0345,0.1,0.046177,0.4486,1,1,0
S3_01527,Control_LT,0.7002,0.4392,0.4399,0.0872,0.0,0.1,0.016144,0.2747,0,0,0
S3_01528,High_E_LT,0.7934,0.2624,0.0669,0.039,0.0484,0.0,-0.032125,0.458,1,1,0
S3_01529,Control_LT,0.5933,0.3634,0.3682,0.1003,0.0111,0.1,0.051431,0.3466,1,0,0
S3_01530,Control_LT,0.6068,0.2519,0.3555,0.0692,0.0096,0.06777,0.001119,0.2515,0,0,0
S3_01531,High_E_LT,0.6705,0.6378,0.5925,0.0403,0.0556,0.1,0.003775,0.4943,0,1,0
S3_01532,High_E_LT,0.7496,0.6799,0.7036,0.0321,0.0438,0.1,0.02113,0.4885,1,1,0
S3_01533,High_E_LT,0.9082,0.2669,0.0654,0.0476,0.0636,0.0,-0.014165,0.2251,0,0,0
S3_01534,High_E_LT,0.8926,0.751,0.7683,0.0276,0.0327,0.1,0.014671,0.3171,1,1,0
S3_01535,High_E_LT,0.7692,0.5169,0.5815,0.0519,0.0255,0.1,0.019295,0.4176,1,1,0
S3_01536,High_E_LT,0.7899,0.4103,0.282,0.0224,0.015,0.0,-0.00922,0.3917,0,0,0
S3_01537,Control_LT,0.5178,0.104,0.0256,0.0777,0.0,0.0,-0.007993,0.3331,0,0,1
S3_01538,High_E_LT,0.7938,0.182,0.01,0.052,0.0431,0.0,-0.027757,0.2227,0,0,0
S3_01539,High_E_LT,0.7426,0.2382,0.0791,0.0368,0.0351,0.0,-0.024957,0.3501,0,0,0
S3_01540,Control_LT,0.6273,0.3236,0.3406,0.0894,0.0027,0.1,0.035881,0.3944,0,1,0
S3_01541,Control_LT,0.4634,0.0366,0.01,0.0843,0.0,0.0,-0.018465,0.4834,1,0,1
S3_01542,High_E_LT,0.7256,0.6502,0.6106,0.0401,0.0476,0.1,0.047735,0.4244,1,1,0
S3_01543,Control_LT,0.5596,0.2798,0.1555,0.11,0.0042,0.1,0.022008,0.3616,0,1,1
S3_01544,Control_LT,0.8006,0.5065,0.5057,0.072,0.0001,0.1,0.006687,0.2708,0,1,0
S3_01545,Control_LT,0.5776,0.0879,0.0285,0.0796,0.0095,0.0,-0.002609,0.4013,1,0,0
S3_01546,High_E_LT,0.8876,0.703,0.6581,0.041,0.0458,0.1,0.008947,0.3109,1,1,0
S3_01547,Control_LT,0.6323,0.3933,0.4102,0.0833,0.0005,0.1,0.013694,0.3604,0,0,0
S3_01548,Control_LT,0.6042,0.3637,0.3153,0.0888,0.0084,0.1,0.01314,0.394,0,0,0
S3_01549,High_E_LT,0.6195,0.2073,0.1209,0.0459,0.04,0.0,-0.039858,0.3598,0,0,0
S3_01550,High_E_LT,0.7987,0.2572,0.0305,0.0394,0.0388,0.0,-0.010232,0.4054,0,0,0
S3_01551,Control_LT,0.4694,0.0896,0.0316,0.0857,0.0,0.0,-0.011726,0.4134,0,0,0
S3_01552,Control_LT,0.5249,0.3853,0.3166,0.0958,0.0028,0.1,0.020653,0.3431,1,0,0
S3_01553,High_E_LT,0.838,0.2144,0.1317,0.0543,0.0354,0.0,-0.003664,0.2602,0,0,1
S3_01554,Control_LT,0.5541,0.071,0.0448,0.0741,0.003,0.0,-0.038456,0.305,0,0,1
S3_01555,High_E_LT,0.9209,0.4054,0.0929,0.0409,0.0517,0.0,-0.006242,0.4344,0,0,0
S3_01556,Control_LT,0.5186,0.1073,0.0211,0.0733,0.0046,0.0,-0.018156,0.2213,0,0,0
S3_01557,High_E_LT,0.6159,0.6529,0.6601,0.0434,0.0521,0.1,0.005639,0.2012,0,1,0
S3_01558,High_E_LT,0.6716,0.6853,0.7096,0.0332,0.0268,0.1,0.007956,0.3407,1,1,0
S3_01559,High_E_LT,0.9336,0.6706,0.6848,0.0387,0.0602,0.1,0.000911,0.3354,1,1,0
S3_01560,High_E_LT,0.7033,0.6407,0.6765,0.0404,0.0498,0.1,0.014686,0.319,1,1,0
S3_01561,High_E_LT,0.8776,0.638,0.5869,0.0455,0.0501,0.1,0.010706,0.3912,1,0,0
S3_01562,Control_LT,0.4456,0.1075,0.0122,0.0842,0.0013,0.0,-0.010952,0.5403,0,0,1
S3_01563,High_E_LT,0.8419,0.2029,0.0503,0.0551,0.0459,0.0,-0.038711,0.2203,0,1,0
S3_01564,Control_LT,0.4416,0.052,0.01,0.0855,0.0037,0.0,-0.044254,0.2963,0,0,1
S3_01565,Control_LT,0.5337,0.0513,0.01,0.0905,0.004,0.0,-0.02163,0.342,0,0,0
S3_01566,High_E_LT,0.8047,0.4371,0.2298,0.0283,0.0316,0.0,-0.004425,0.4508,1,0,0
S3_01567,High_E_LT,0.7593,0.4304,0.1953,0.0337,0.0338,0.0,-0.001387,0.4132,1,1,0
S3_01568,High_E_LT,0.5097,0.2143,0.0467,0.0459,0.0556,0.0,-0.009947,0.2691,0,1,0
S3_01569,High_E_LT,0.5993,0.6158,0.6217,0.0458,0.052,0.1,0.006549,0.2563,0,1,0
S3_01570,Control_LT,0.5476,0.4083,0.4156,0.1067,0.0053,0.1,0.011795,0.2536,0,1,0
S3_01571,High_E_LT,0.6481,0.7721,0.7978,0.0168,0.0397,0.1,0.019038,0.4901,1,1,0
S3_01572,High_E_LT,0.718,0.7576,0.8002,0.0268,0.0407,0.1,0.015786,0.2642,1,1,0
S3_01573,Control_LT,0.5823,0.5711,0.5755,0.056,0.0043,0.1,0.024311,0.2645,1,1,0
S3_01574,Control_LT,0.6044,0.0767,0.0328,0.092,0.0069,0.0,-0.016632,0.3397,0,0,1
S3_01575,High_E_LT,0.7103,0.2851,0.0555,0.0367,0.0374,0.0,-0.01904,0.3456,0,1,0
S3_01576,Control_LT,0.5148,0.0561,0.0432,0.102,0.0,0.0,-0.00254,0.3524,0,0,0
S3_01577,High_E_LT,0.8552,0.6668,0.6619,0.042,0.0477,0.1,0.021277,0.3008,0,1,0
S3_01578,Control_LT,0.5641,0.2719,0.3594,0.0944,0.0009,0.1,0.008047,0.338,0,0,0
S3_01579,Control_LT,0.3971,0.0514,0.039,0.0729,0.0088,0.0,-0.030398,0.4874,0,0,0
S3_01580,High_E_LT,0.7631,0.2303,0.1293,0.0356,0.0527,0.0,-0.042483,0.3182,1,1,0
S3_01581,High_E_LT,0.7065,0.7008,0.6747,0.0313,0.0538,0.1,0.026477,0.3879,1,1,0
S3_01582,Control_LT,0.5441,0.153,0.0478,0.0798,0.0,0.0,-0.023749,0.3081,0,0,0
S3_01583,High_E_LT,0.8193,0.536,0.5459,0.0576,0.0351,0.1,0.003981,0.3797,1,1,0
S3_01584,Control_LT,0.4765,0.0743,0.0458,0.091,0.003,0.0,-0.026682,0.4623,0,0,0
S3_01585,Control_LT,0.6578,0.5746,0.5376,0.0473,0.0059,0.1,0.025272,0.4483,1,1,0
S3_01586,High_E_LT,0.8711,0.2649,0.0451,0.0491,0.0524,0.0,-0.007725,0.2252,0,0,1
S3_01587,High_E_LT,0.7704,0.2573,0.0779,0.0506,0.0364,0.0,-0.018271,0.1334,0,0,0
S3_01588,Control_LT,0.6995,0.1504,0.0715,0.0799,0.007,0.05013,0.00083,0.2977,1,0,0
S3_01589,Control_LT,0.73,0.1809,0.0325,0.0712,0.0104,0.0,-0.01475,0.4501,1,0,0
S3_01590,High_E_LT,0.6556,0.6754,0.6801,0.0364,0.0372,0.1,0.026645,0.389,1,1,0
S3_01591,Control_LT,0.5384,0.1333,0.01,0.0745,0.0066,0.0,-0.028106,0.619,0,0,0
S3_01592,High_E_LT,0.8343,0.3646,0.0465,0.0369,0.0553,0.0,-0.01716,0.372,0,0,0
S3_01593,High_E_LT,0.7795,0.2118,0.1155,0.0449,0.0586,0.0,-0.034795,0.2349,0,0,0
S3_01594,High_E_LT,0.6813,0.2878,0.0762,0.0395,0.0291,0.0,-0.003536,0.2714,0,0,0
S3_01595,High_E_LT,0.8183,0.7679,0.7207,0.0318,0.0476,0.1,0.021165,0.1643,1,0,0
S3_01596,Control_LT,0.6921,0.0981,0.0483,0.0848,0.0,0.0,-0.025976,0.332,0,0,0
S3_01597,High_E_LT,0.6711,0.6113,0.6195,0.0482,0.0207,0.1,0.031095,0.3531,1,0,0
S3_01598,High_E_LT,0.7133,0.5373,0.5538,0.0551,0.0472,0.1,0.026399,0.3775,0,1,0
S3_01599,Control_LT,0.4952,0.3157,0.4322,0.0798,0.0044,0.1,0.004875,0.2937,1,1,1
S3_01600,Control_LT,0.4574,0.0984,0.0106,0.092,0.0037,0.0,-0.014271,0.4382,0,0,1
S3_01601,Control_LT,0.6161,0.4884,0.5519,0.0845,0.0018,0.1,0.016895,0.1025,0,1,0
S3_01602,Control_LT,0.6535,0.2827,0.0842,0.0914,0.0031,0.1,0.020694,0.4782,0,0,0
S3_01603,Control_LT,0.6826,0.2051,0.0576,0.0529,0.0084,0.0,-0.005904,0.2703,0,0,0
S3_01604,Control_LT,0.5477,0.1246,0.0872,0.0626,0.0,0.0,-0.024044,0.4122,0,0,0
S3_01605,High_E_LT,0.7216,0.2657,0.0969,0.0345,0.0477,0.0,-0.010414,0.4545,1,0,0
S3_01606,High_E_LT,0.7892,0.2523,0.0631,0.0426,0.037,0.0,-0.020479,0.4972,0,0,0
S3_01607,Control_LT,0.659,0.3993,0.4528,0.0747,0.0111,0.1,0.034296,0.3651,1,0,0
S3_01608,Control_LT,0.619,0.4345,0.374,0.0709,0.0088,0.1,0.043142,0.461,1,0,0
S3_01609,High_E_LT,0.6844,0.2604,0.0886,0.0356,0.0449,0.0,-0.023548,0.4843,1,0,1
S3_01610,Control_LT,0.5065,0.021,0.0201,0.0864,0.0044,0.0,-0.007613,0.2915,0,0,0
S3_01611,Control_LT,0.4095,0.0276,0.027,0.1103,0.0114,0.0,-0.00737,0.3484,1,0,0
S3_01612,High_E_LT,0.778,0.497,0.2641,0.0173,0.0383,0.0,-0.003769,0.2652,1,0,0
S3_01613,Control_LT,0.5081,0.0188,0.0245,0.1006,0.0022,0.0,-0.024665,0.3864,1,0,1
S3_01614,High_E_LT,0.7003,0.6648,0.643,0.0421,0.0218,0.1,0.044028,0.3824,0,1,0
S3_01615,High_E_LT,0.6099,0.273,0.0541,0.0414,0.0395,0.0,-0.002472,0.2498,0,0,0
S3_01616,Control_LT,0.4735,0.2276,0.051,0.1028,0.0027,0.1,0.041463,0.4537,1,0,0
S3_01617,High_E_LT,0.9049,0.3618,0.1003,0.0406,0.0429,0.0,-0.006316,0.3229,1,0,0
S3_01618,High_E_LT,0.8971,0.4091,0.1523,0.0335,0.0331,0.0,-0.046309,0.3347,1,1,1
S3_01619,High_E_LT,0.7708,0.5264,0.5417,0.0537,0.0452,0.1,0.003286,0.4305,1,0,0
S3_01620,Control_LT,0.5219,0.4045,0.436,0.0971,0.0016,0.1,0.011547,0.2745,1,0,0
S3_01621,High_E_LT,0.6956,0.2209,0.0908,0.0437,0.0411,0.0,-0.007154,0.4496,0,0,0
S3_01622,Control_LT,0.5817,0.1147,0.01,0.0935,0.0,0.0,-0.005436,0.333,0,0,1
S3_01623,High_E_LT,0.7612,0.6625,0.6694,0.0383,0.0455,0.1,0.014401,0.4162,1,1,0
S3_01624,Control_LT,0.5658,0.0823,0.01,0.0723,0.0044,0.0,-0.023657,0.3436,0,0,0
S3_01625,Control_LT,0.8366,0.0889,0.0259,0.0928,0.0146,0.0,-0.003765,0.3117,0,0,0
S3_01626,High_E_LT,0.826,0.7433,0.7136,0.0301,0.07,0.1,0.002316,0.3277,1,1,0
S3_01627,Control_LT,0.5054,0.0535,0.01,0.0899,0.0067,0.0,-0.023854,0.2944,0,0,0
S3_01628,High_E_LT,0.7598,0.436,0.1276,0.0256,0.0411,0.0,-0.036478,0.4361,1,1,0
S3_01629,High_E_LT,0.8224,0.3019,0.1671,0.0363,0.043,0.0,-0.026496,0.2999,0,0,0
S3_01630,Control_LT,0.6813,0.3236,0.2378,0.0903,0.0,0.1,0.031212,0.4133,1,0,0
S3_01631,Control_LT,0.4295,0.0809,0.0198,0.0791,0.0076,0.0,-0.023606,0.3925,0,1,0
S3_01632,Control_LT,0.5333,0.0863,0.036,0.0804,0.0056,0.0,-0.017055,0.427,0,0,0
S3_01633,High_E_LT,0.8017,0.657,0.6816,0.0429,0.0528,0.1,0.011895,0.3532,1,1,0
S3_01634,High_E_LT,0.6548,0.2787,0.0861,0.0381,0.0429,0.0,-0.026071,0.4103,0,1,0
S3_01635,Control_LT,0.6318,0.1357,0.0265,0.0644,0.0118,0.0,-0.026064,0.3839,0,0,0
S3_01636,High_E_LT,0.7638,0.5051,0.4805,0.0359,0.0265,0.04348,0.000327,0.3374,0,1,0
S3_01637,High_E_LT,0.7949,0.2677,0.1524,0.0418,0.047,0.0,-0.025452,0.2539,1,0,0
S3_01638,High_E_LT,0.6664,0.7079,0.7341,0.0277,0.0312,0.1,0.020847,0.4129,1,1,0
S3_01639,Control_LT,0.5836,0.235,0.0474,0.0917,0.0057,0.1,0.005265,0.451,0,1,0
S3_01640,High_E_LT,0.822,0.7425,0.6828,0.0342,0.0408,0.1,0.038085,0.2826,1,1,0
S3_01641,Control_LT,0.5473,0.0638,0.01,0.099,0.0006,0.0,-0.003065,0.3696,0,0,0
S3_01642,Control_LT,0.4366,0.0593,0.01,0.0891,0.0012,0.0,-0.002296,0.2739,0,0,1
S3_01643,High_E_LT,0.9398,0.6828,0.6662,0.0465,0.0329,0.1,0.021438,0.252,0,1,0
S3_01644,Control_LT,0.548,0.055,0.0466,0.0878,0.0028,0.0,-0.012481,0.3653,0,0,1
S3_01645,Control_LT,0.424,0.0657,0.0127,0.0816,0.0035,0.0,-0.009488,0.3282,0,0,1
S3_01646,Control_LT,0.649,0.01,0.01,0.0998,0.0,0.0,-0.016636,0.3057,1,0,1
S3_01647,Control_LT,0.4423,0.3074,0.353,0.1007,0.0072,0.1,0.013868,0.3193,0,1,1
S3_01648,High_E_LT,0.7416,0.254,0.1077,0.0477,0.0427,0.0,-0.00361,0.3557,0,0,0
S3_01649,High_E_LT,0.8218,0.4861,0.4855,0.0369,0.0358,0.03249,-6.3e-05,0.3129,1,0,0
S3_01650,High_E_LT,0.82,0.5821,0.5411,0.0446,0.0572,0.1,0.00957,0.4342,1,1,0
S3_01651,High_E_LT,0.7322,0.3377,0.1077,0.0434,0.0347,0.0,-0.017293,0.3471,0,0,0
S3_01652,Control_LT,0.5305,0.5048,0.523,0.0766,0.0048,0.1,0.024917,0.3097,1,0,0
S3_01653,High_E_LT,0.8197,0.31,0.0984,0.0447,0.0455,0.0,-0.02138,0.2735,1,0,0
S3_01654,High_E_LT,0.5995,0.6335,0.5673,0.024,0.0436,0.03259,-0.000213,0.28,1,1,0
S3_01655,Control_LT,0.5985,0.3712,0.3203,0.0884,0.0028,0.1,0.012827,0.3634,0,0,0
S3_01656,High_E_LT,0.8967,0.7051,0.7528,0.0302,0.0583,0.1,0.034644,0.3083,1,1,0
S3_01657,Control_LT,0.4297,0.4619,0.4455,0.08,0.0068,0.1,0.021318,0.337,1,0,0
S3_01658,Control_LT,0.5328,0.4318,0.4514,0.0844,0.0025,0.1,0.011214,0.3222,1,0,0
S3_01659,Control_LT,0.7608,0.161,0.0452,0.0627,0.0042,0.0,-0.00906,0.1941,0,1,1
S3_01660,High_E_LT,0.8397,0.5418,0.4065,0.0406,0.0484,0.03055,-0.000344,0.3505,1,0,0
S3_01661,Control_LT,0.5876,0.3782,0.3875,0.1039,0.0053,0.1,0.006281,0.2693,0,1,0
S3_01662,High_E_LT,0.7265,0.6741,0.6096,0.0422,0.0377,0.1,0.025697,0.4552,1,1,0
S3_01663,High_E_LT,0.8605,0.5184,0.5505,0.0673,0.0462,0.1,0.024245,0.2597,1,1,0
S3_01664,High_E_LT,0.5796,0.6393,0.672,0.0465,0.037,0.1,0.048402,0.2651,1,0,0
S3_01665,High_E_LT,0.8031,0.6305,0.6164,0.0433,0.049,0.1,0.034436,0.3501,1,0,0
S3_01666,Control_LT,0.3267,0.0581,0.0548,0.0654,0.0066,0.0,-0.003355,0.2714,0,1,1
S3_01667,Control_LT,0.5742,0.2841,0.5094,0.0598,0.0067,0.1,0.002035,0.2383,0,0,0
S3_01668,High_E_LT,0.7307,0.6105,0.5856,0.0471,0.0297,0.1,0.006073,0.3001,1,1,0
S3_01669,Control_LT,0.5187,0.0357,0.01,0.1102,0.0,0.0,-0.025945,0.3722,0,0,1
S3_01670,Control_LT,0.5062,0.5932,0.5815,0.0539,0.0057,0.1,0.034801,0.3186,1,1,0
S3_01671,Control_LT,0.3696,0.3788,0.4145,0.0782,0.0072,0.1,0.021166,0.3642,0,1,0
S3_01672,High_E_LT,0.8131,0.5636,0.5631,0.0569,0.0362,0.1,0.022724,0.3242,1,1,0
S3_01673,Control_LT,0.7163,0.1815,0.0188,0.0674,0.0062,0.0,-0.008477,0.4577,0,0,0
S3_01674,Control_LT,0.4049,0.1214,0.019,0.0779,0.0063,0.0,-0.010624,0.3324,0,0,0
S3_01675,High_E_LT,0.8105,0.6098,0.5809,0.0428,0.0362,0.1,0.005626,0.4538,1,1,0
S3_01676,Control_LT,0.8184,0.0891,0.01,0.0835,0.01,0.0,-0.022464,0.3445,0,0,0
S3_01677,High_E_LT,0.639,0.3104,0.1601,0.0342,0.0476,0.0,-0.008346,0.4449,0,1,0
S3_01678,Control_LT,0.7882,0.4948,0.5283,0.0896,0.0,0.1,0.011776,0.216,1,0,0
S3_01679,High_E_LT,0.6221,0.3124,0.1287,0.0322,0.0336,0.0,-0.01773,0.2434,0,0,0
S3_01680,Control_LT,0.6709,0.4401,0.5604,0.0727,0.0,0.1,0.009348,0.2988,1,0,0
S3_01681,High_E_LT,0.5807,0.1973,0.0556,0.0432,0.0359,0.0,-0.02752,0.3304,0,0,0
S3_01682,Control_LT,0.5945,0.1006,0.0238,0.0823,0.0053,0.0,-0.022193,0.3597,0,0,1
S3_01683,High_E_LT,0.7141,0.2685,0.01,0.0425,0.0229,0.0,-0.020296,0.2869,1,1,0
S3_01684,Control_LT,0.6927,0.1453,0.0245,0.0731,0.0006,0.0,-0.00678,0.2973,0,0,1
S3_01685,High_E_LT,0.5882,0.1423,0.0143,0.0615,0.0337,0.0,-0.01039,0.4134,0,0,0
S3_01686,Control_LT,0.5263,0.0805,0.0107,0.0799,0.0027,0.0,-0.00478,0.1918,0,0,0
S3_01687,High_E_LT,0.7303,0.1984,0.0952,0.0542,0.0189,0.0,-0.026885,0.2143,0,0,0
S3_01688,High_E_LT,0.6756,0.198,0.01,0.0543,0.0249,0.0,-0.010261,0.381,0,0,0
S3_01689,High_E_LT,0.7141,0.3135,0.1522,0.0397,0.059,0.0,-0.003987,0.2411,1,0,0
S3_01690,High_E_LT,0.6508,0.6546,0.6594,0.0373,0.0384,0.1,0.019173,0.4395,1,1,0
S3_01691,High_E_LT,0.8775,0.4191,0.1613,0.0341,0.024,0.0,-0.029597,0.2745,0,1,0
S3_01692,High_E_LT,0.6787,0.2049,0.0643,0.0446,0.0372,0.0,-0.012649,0.5049,1,0,0
S3_01693,High_E_LT,0.8239,0.4248,0.4573,0.0422,0.0413,0.06279,0.000414,0.3617,1,0,0
S3_01694,High_E_LT,0.8486,0.6602,0.6177,0.0396,0.0435,0.1,0.042826,0.4438,1,1,0
S3_01695,High_E_LT,0.7596,0.6851,0.7407,0.0314,0.063,0.1,0.005178,0.3571,1,1,0
S3_01696,High_E_LT,0.7968,0.8412,0.9199,0.01,0.0412,0.1,0.007889,0.2738,1,1,0
S3_01697,High_E_LT,0.6668,0.5386,0.6198,0.0368,0.0348,0.08882,0.001039,0.3182,0,0,0
S3_01698,Control_LT,0.3725,0.0582,0.0452,0.0741,0.0054,0.0,-0.009865,0.4388,0,0,0
S3_01699,Control_LT,0.5647,0.0662,0.01,0.0763,0.0034,0.0,-0.022697,0.2456,0,0,0
S3_01700,Control_LT,0.3982,0.4206,0.3968,0.0886,0.0046,0.1,0.017469,0.3153,0,1,0
S3_01701,High_E_LT,0.8478,0.4897,0.2008,0.0264,0.0355,0.0,-0.00647,0.3263,0,1,0
S3_01702,High_E_LT,0.8183,0.4738,0.2088,0.0289,0.0487,0.0,-0.055261,0.2985,0,0,0
S3_01703,High_E_LT,0.8007,0.4091,0.1643,0.0355,0.0454,0.0,-0.027208,0.4391,1,0,0
S3_01704,Control_LT,0.5281,0.1023,0.01,0.0784,0.0038,0.0,-0.002787,0.3571,0,1,0
S3_01705,Control_LT,0.6482,0.0604,0.0292,0.0844,0.0094,0.0,-0.018263,0.3753,0,0,0
